Region,Department,Commune_Code_INSEE,City,Number_of_Taxpayers,Average_Assets_in_Euro,Average_Tax_in_Euro,Source_File,Year,latitude,longitude,total_tax_per_city
ILE-DE-FRANCE,PARIS,75113,PARIS 13e,1135.0,2191950.0,8705.0,ificom-2022.xlsx,2022.0,48.8287176845,2.36246822852,9880175.0
LES-HAUTS-DE-FRANCE,SOMME,80021,AMIENS,169.0,2190789.0,8679.0,ificom-2022.xlsx,2022.0,49.9009532186,2.29007445539,1466751.0
LES-HAUTS-DE-FRANCE,SOMME,80021,AMIENS,169.0,2190789.0,8679.0,ificom-2022.xlsx,2022.0,49.9009532186,2.29007445539,1466751.0
LES-HAUTS-DE-FRANCE,SOMME,80021,AMIENS,169.0,2190789.0,8679.0,ificom-2022.xlsx,2022.0,49.9009532186,2.29007445539,1466751.0
AUVERGNE-RHONE-ALPES,RHONE,69244,TASSIN-LA-DEMI-LUNE,142.0,2190777.0,8590.0,ificom-2022.xlsx,2022.0,45.7628681769,4.75540595543,1219780.0
ILE-DE-FRANCE,PARIS,75110,PARIS 10e,714.0,2183052.0,8458.0,ificom-2022.xlsx,2022.0,48.8760285569,2.36111290456,6039012.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13002,ALLAUCH,51.0,2181350.0,10338.0,ificom-2022.xlsx,2022.0,43.3533145712,5.51134767187,527238.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13002,ALLAUCH,51.0,2181350.0,10338.0,ificom-2022.xlsx,2022.0,43.3533145712,5.51134767187,527238.0
AUVERGNE-RHONE-ALPES,RHONE,69204,SAINT-GENIS-LAVAL,78.0,2178521.0,8276.0,ificom-2022.xlsx,2022.0,45.6936777293,4.78919028453,645528.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92024,CLICHY,62.0,2176911.0,9074.0,ificom-2022.xlsx,2022.0,48.9035359139,2.30575230452,562588.0
ILE-DE-FRANCE,VAL-DE-MARNE,94018,CHARENTON LE PONT,245.0,2176289.0,8415.0,ificom-2022.xlsx,2022.0,48.8228084978,2.40760915477,2061675.0
ILE-DE-FRANCE,VAL-DE-MARNE,94017,CHAMPIGNY SUR MARNE,76.0,2167405.0,8917.0,ificom-2022.xlsx,2022.0,48.817254364,2.51709815257,677692.0
ILE-DE-FRANCE,VAL-DE-MARNE,94017,CHAMPIGNY SUR MARNE,76.0,2167405.0,8917.0,ificom-2022.xlsx,2022.0,48.817254364,2.51709815257,677692.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92050,NANTERRE,110.0,2167359.0,8826.0,ificom-2022.xlsx,2022.0,48.8960701282,2.20671346353,970860.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,118.0,2164953.0,8925.0,ificom-2022.xlsx,2022.0,49.498452502,0.140153719153,1053150.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,118.0,2164953.0,8925.0,ificom-2022.xlsx,2022.0,49.498452502,0.140153719153,1053150.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,118.0,2164953.0,8925.0,ificom-2022.xlsx,2022.0,49.498452502,0.140153719153,1053150.0
NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,118.0,2164953.0,8925.0,ificom-2022.xlsx,2022.0,49.498452502,0.140153719153,1053150.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2164627.0,8918.0,ificom-2022.xlsx,2022.0,51.0307229078,2.33752414095,526162.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,252.0,2163800.0,8255.0,ificom-2022.xlsx,2022.0,43.1018713534,6.18898508469,2080260.0
ILE-DE-FRANCE,VAL-DE-MARNE,94080,VINCENNES,522.0,2163228.0,8143.0,ificom-2022.xlsx,2022.0,48.8473732045,2.43798650741,4250646.0
ILE-DE-FRANCE,VAL-DE-MARNE,94046,MAISONS-ALFORT,136.0,2163052.0,8631.0,ificom-2022.xlsx,2022.0,48.8063923267,2.43818248906,1173816.0
NOUVELLE-AQUITAINE,CHARENTE-MARITIME,17300,LA ROCHELLE,305.0,2161802.0,8229.0,ificom-2022.xlsx,2022.0,46.1620643972,-1.17465702836,2509845.0
NOUVELLE-AQUITAINE,CHARENTE-MARITIME,17300,LA ROCHELLE,305.0,2161802.0,8229.0,ificom-2022.xlsx,2022.0,46.1620643972,-1.17465702836,2509845.0
NOUVELLE-AQUITAINE,CHARENTE-MARITIME,17300,LA ROCHELLE,305.0,2161802.0,8229.0,ificom-2022.xlsx,2022.0,46.1620643972,-1.17465702836,2509845.0
PAYS DE LA LOIRE,MAINE-ET-LOIRE,49007,ANGERS,220.0,2159961.0,8320.0,ificom-2022.xlsx,2022.0,47.476837416,-0.556125995444,1830400.0
PAYS DE LA LOIRE,MAINE-ET-LOIRE,49007,ANGERS,220.0,2159961.0,8320.0,ificom-2022.xlsx,2022.0,47.476837416,-0.556125995444,1830400.0
BOURGOGNE-FRANCHE-COMTE,COTE-D'OR,21231,DIJON,200.0,2159030.0,8599.0,ificom-2022.xlsx,2022.0,47.3229437965,5.03788805877,1719800.0
ILE-DE-FRANCE,VAL-DE-MARNE,94058,LE PERREUX SUR MARNE,203.0,2158288.0,8492.0,ificom-2022.xlsx,2022.0,48.8423952383,2.50406848573,1723876.0
NORMANDIE,SEINE-MARITIME,76540,ROUEN,197.0,2156208.0,8387.0,ificom-2022.xlsx,2022.0,49.4413460103,1.09256784278,1652239.0
NORMANDIE,SEINE-MARITIME,76540,ROUEN,197.0,2156208.0,8387.0,ificom-2022.xlsx,2022.0,49.4413460103,1.09256784278,1652239.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13028,LA CIOTAT,122.0,2155687.0,9050.0,ificom-2022.xlsx,2022.0,43.1926410861,5.61318955778,1104100.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92049,MONTROUGE,246.0,2152624.0,9205.0,ificom-2022.xlsx,2022.0,48.8153032159,2.31648921432,2264430.0
ILE-DE-FRANCE,VAL-DE-MARNE,94081,VITRY SUR SEINE,53.0,2147960.0,9237.0,ificom-2022.xlsx,2022.0,48.7882828307,2.39412680533,489561.0
ILE-DE-FRANCE,YVELINES,78158,LE CHESNAY-ROCQUENCOURT,379.0,2146550.0,7995.0,ificom-2022.xlsx,2022.0,48.8272397742,2.13014908209,3030105.0
ILE-DE-FRANCE,YVELINES,78158,LE CHESNAY-ROCQUENCOURT,379.0,2146550.0,7995.0,ificom-2022.xlsx,2022.0,48.8272397742,2.13014908209,3030105.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,362.0,2146528.0,8610.0,ificom-2022.xlsx,2022.0,43.4574625431,6.84734210398,3116820.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,362.0,2146528.0,8610.0,ificom-2022.xlsx,2022.0,43.4574625431,6.84734210398,3116820.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,362.0,2146528.0,8610.0,ificom-2022.xlsx,2022.0,43.4574625431,6.84734210398,3116820.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,362.0,2146528.0,8610.0,ificom-2022.xlsx,2022.0,43.4574625431,6.84734210398,3116820.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,362.0,2146528.0,8610.0,ificom-2022.xlsx,2022.0,43.4574625431,6.84734210398,3116820.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,362.0,2146528.0,8610.0,ificom-2022.xlsx,2022.0,43.4574625431,6.84734210398,3116820.0
LES-HAUTS-DE-FRANCE,NORD,59646,WASQUEHAL,87.0,2145642.0,8167.0,ificom-2022.xlsx,2022.0,50.6750984751,3.12858017096,710529.0
ILE-DE-FRANCE,VAL-DE-MARNE,94076,VILLEJUIF,54.0,2140874.0,8892.0,ificom-2022.xlsx,2022.0,48.7928547268,2.36006103249,480168.0
AUVERGNE-RHONE-ALPES,SAVOIE,73008,AIX-LES-BAINS,91.0,2137414.0,8716.0,ificom-2022.xlsx,2022.0,45.6978541675,5.90388626955,793156.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92072,SEVRES,333.0,2134555.0,8225.0,ificom-2022.xlsx,2022.0,48.821476509,2.21052297438,2738925.0
ILE-DE-FRANCE,YVELINES,78126,LA CELLE-SAINT-CLOUD,217.0,2133828.0,7671.0,ificom-2022.xlsx,2022.0,48.8469487124,2.13519126228,1664607.0
ILE-DE-FRANCE,ESSONNE,91272,GIF SUR YVETTE,118.0,2132069.0,7918.0,ificom-2022.xlsx,2022.0,48.6988273634,2.12788365005,934324.0
ILE-DE-FRANCE,YVELINES,78358,MAISONS-LAFFITTE,301.0,2131771.0,8021.0,ificom-2022.xlsx,2022.0,48.9523369002,2.15161594901,2414321.0
ILE-DE-FRANCE,SEINE-ET-MARNE,77284,MEAUX,61.0,2127553.0,7920.0,ificom-2022.xlsx,2022.0,48.9570625667,2.90003097245,483120.0
AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,74281,THONON-LES-BAINS,102.0,2127144.0,8641.0,ificom-2022.xlsx,2022.0,46.3704258049,6.48194336071,881382.0
AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,74281,THONON-LES-BAINS,102.0,2127144.0,8641.0,ificom-2022.xlsx,2022.0,46.3704258049,6.48194336071,881382.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92025,COLOMBES,242.0,2126991.0,8046.0,ificom-2022.xlsx,2022.0,48.9225179147,2.24675160629,1947132.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92075,VANVES,170.0,2124748.0,8415.0,ificom-2022.xlsx,2022.0,48.8215227089,2.28739490768,1430550.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92019,CHATENAY MALABRY,126.0,2124573.0,8238.0,ificom-2022.xlsx,2022.0,48.7681690197,2.26282598525,1037988.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92019,CHATENAY MALABRY,126.0,2124573.0,8238.0,ificom-2022.xlsx,2022.0,48.7681690197,2.26282598525,1037988.0
ILE-DE-FRANCE,YVELINES,78146,CHATOU,272.0,2122436.0,7476.0,ificom-2022.xlsx,2022.0,48.8965574645,2.15393458329,2033472.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,56.0,2119336.0,7370.0,ificom-2022.xlsx,2022.0,46.328260242,-0.465353019369,412720.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,56.0,2119336.0,7370.0,ificom-2022.xlsx,2022.0,46.328260242,-0.465353019369,412720.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,56.0,2119336.0,7370.0,ificom-2022.xlsx,2022.0,46.328260242,-0.465353019369,412720.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,56.0,2119336.0,7370.0,ificom-2022.xlsx,2022.0,46.328260242,-0.465353019369,412720.0
NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,56.0,2119336.0,7370.0,ificom-2022.xlsx,2022.0,46.328260242,-0.465353019369,412720.0
PAYS DE LA LOIRE,VENDEE,85194,LES SABLES D'OLONNE,193.0,2118891.0,8533.0,ificom-2022.xlsx,2022.0,46.5007612799,-1.79255128677,1646869.0
ILE-DE-FRANCE,YVELINES,78517,RAMBOUILLET,91.0,2117592.0,8080.0,ificom-2022.xlsx,2022.0,48.6539051954,1.82652871851,735280.0
ILE-DE-FRANCE,SEINE-SAINT-DENIS,93005,AULNAY SOUS BOIS,52.0,2117325.0,8186.0,ificom-2022.xlsx,2022.0,48.9458384367,2.49329041687,425672.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92048,MEUDON,467.0,2116213.0,7413.0,ificom-2022.xlsx,2022.0,48.8037275796,2.22696287829,3461871.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92048,MEUDON,467.0,2116213.0,7413.0,ificom-2022.xlsx,2022.0,48.8037275796,2.22696287829,3461871.0
OCCITANIE,TARN-ET-GARONNE,82121,MONTAUBAN,78.0,2114443.0,8140.0,ificom-2022.xlsx,2022.0,44.0222594578,1.36408636501,634920.0
OCCITANIE,TARN,81004,ALBI,65.0,2113080.0,8346.0,ificom-2022.xlsx,2022.0,43.9258213622,2.14686328555,542490.0
OCCITANIE,HERAULT,34003,AGDE,76.0,2112517.0,8321.0,ificom-2022.xlsx,2022.0,43.309129116,3.48447903133,632396.0
OCCITANIE,HERAULT,34003,AGDE,76.0,2112517.0,8321.0,ificom-2022.xlsx,2022.0,43.309129116,3.48447903133,632396.0
BOURGOGNE-FRANCHE-COMTE,DOUBS,25056,BESANCON,106.0,2104686.0,8156.0,ificom-2022.xlsx,2022.0,47.2553872249,6.01948696494,864536.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92073,SURESNES,325.0,2104393.0,7773.0,ificom-2022.xlsx,2022.0,48.8698479132,2.21965517625,2526225.0
AUVERGNE-RHONE-ALPES,PUY-DE-DOME,63113,CLERMONT-FERRAND,127.0,2104046.0,8096.0,ificom-2022.xlsx,2022.0,45.7856492991,3.11554542903,1028192.0
AUVERGNE-RHONE-ALPES,PUY-DE-DOME,63113,CLERMONT-FERRAND,127.0,2104046.0,8096.0,ificom-2022.xlsx,2022.0,45.7856492991,3.11554542903,1028192.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83129,SIX-FOURS-LES-PLAGES,137.0,2100343.0,8070.0,ificom-2022.xlsx,2022.0,43.086818602,5.82924464931,1105590.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83129,SIX-FOURS-LES-PLAGES,137.0,2100343.0,8070.0,ificom-2022.xlsx,2022.0,43.086818602,5.82924464931,1105590.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83129,SIX-FOURS-LES-PLAGES,137.0,2100343.0,8070.0,ificom-2022.xlsx,2022.0,43.086818602,5.82924464931,1105590.0
NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64024,ANGLET,306.0,2099088.0,8281.0,ificom-2022.xlsx,2022.0,43.4917846595,-1.51623373371,2533986.0
ILE-DE-FRANCE,VAL-DE-MARNE,94071,SUCY EN BRIE,73.0,2099084.0,8074.0,ificom-2022.xlsx,2022.0,48.7656456593,2.5330560803,589402.0
ILE-DE-FRANCE,VAL-DE-MARNE,94071,SUCY EN BRIE,73.0,2099084.0,8074.0,ificom-2022.xlsx,2022.0,48.7656456593,2.5330560803,589402.0
CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,37261,TOURS,232.0,2096669.0,7992.0,ificom-2022.xlsx,2022.0,47.3986382281,0.696526376417,1854144.0
CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,37261,TOURS,232.0,2096669.0,7992.0,ificom-2022.xlsx,2022.0,47.3986382281,0.696526376417,1854144.0
CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,37261,TOURS,232.0,2096669.0,7992.0,ificom-2022.xlsx,2022.0,47.3986382281,0.696526376417,1854144.0
CENTRE-VAL DE LOIRE,CHER,18033,BOURGES,52.0,2087067.0,8250.0,ificom-2022.xlsx,2022.0,47.0749572013,2.40417137557,429000.0
NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64445,PAU,117.0,2086255.0,7608.0,ificom-2022.xlsx,2022.0,43.3200189773,-0.350337918181,890136.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06083,MENTON,93.0,2086052.0,8343.0,ificom-2022.xlsx,2022.0,43.7908233727,7.49365612374,775899.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92023,CLAMART,333.0,2081259.0,7541.0,ificom-2022.xlsx,2022.0,48.7964306792,2.25474652922,2511153.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92023,CLAMART,333.0,2081259.0,7541.0,ificom-2022.xlsx,2022.0,48.7964306792,2.25474652922,2511153.0
OCCITANIE,HERAULT,34301,SETE,116.0,2075251.0,8080.0,ificom-2022.xlsx,2022.0,43.3917705831,3.64705148296,937280.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92026,COURBEVOIE,453.0,2073787.0,7595.0,ificom-2022.xlsx,2022.0,48.8984504771,2.25570587289,3440535.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83061,FREJUS,149.0,2068631.0,8196.0,ificom-2022.xlsx,2022.0,43.4719558114,6.76361597424,1221204.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83061,FREJUS,149.0,2068631.0,8196.0,ificom-2022.xlsx,2022.0,43.4719558114,6.76361597424,1221204.0
ILE-DE-FRANCE,VAL-DE-MARNE,94028,CRETEIL,81.0,2066568.0,7757.0,ificom-2022.xlsx,2022.0,48.7837401836,2.45463530415,628317.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83050,DRAGUIGNAN,68.0,2060808.0,8589.0,ificom-2022.xlsx,2022.0,43.5357513285,6.45436569191,584052.0
AUVERGNE-RHONE-ALPES,SAVOIE,73065,CHAMBERY,124.0,2058732.0,7479.0,ificom-2022.xlsx,2022.0,45.583182552,5.90903392417,927396.0
OCCITANIE,AUDE,11262,NARBONNE,67.0,2057986.0,8138.0,ificom-2022.xlsx,2022.0,43.1652399898,3.02023868739,545246.0
OCCITANIE,AUDE,11262,NARBONNE,67.0,2057986.0,8138.0,ificom-2022.xlsx,2022.0,43.1652399898,3.02023868739,545246.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92040,ISSY LES MOULINEAUX,504.0,2055431.0,7464.0,ificom-2022.xlsx,2022.0,48.82347434,2.26449823277,3761856.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44215,VERTOU,78.0,2050243.0,7328.0,ificom-2022.xlsx,2022.0,47.1603732625,-1.47052291749,571584.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44215,VERTOU,78.0,2050243.0,7328.0,ificom-2022.xlsx,2022.0,47.1603732625,-1.47052291749,571584.0
ILE-DE-FRANCE,VAL-DE-MARNE,94016,CACHAN,61.0,2048501.0,7170.0,ificom-2022.xlsx,2022.0,48.7916121646,2.33153313164,437370.0
AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,74010,ANNECY,622.0,2045690.0,7767.0,ificom-2022.xlsx,2022.0,45.8906432566,6.12551773598,4831074.0
PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84007,AVIGNON,100.0,2037645.0,7497.0,ificom-2022.xlsx,2022.0,43.9352448339,4.84071572505,749700.0
PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84007,AVIGNON,100.0,2037645.0,7497.0,ificom-2022.xlsx,2022.0,43.9352448339,4.84071572505,749700.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,77.0,2037480.0,7431.0,ificom-2022.xlsx,2022.0,45.4301235512,4.37913997076,572187.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,77.0,2037480.0,7431.0,ificom-2022.xlsx,2022.0,45.4301235512,4.37913997076,572187.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,77.0,2037480.0,7431.0,ificom-2022.xlsx,2022.0,45.4301235512,4.37913997076,572187.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,77.0,2037480.0,7431.0,ificom-2022.xlsx,2022.0,45.4301235512,4.37913997076,572187.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,77.0,2037480.0,7431.0,ificom-2022.xlsx,2022.0,45.4301235512,4.37913997076,572187.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92002,ANTONY,311.0,2033147.0,7612.0,ificom-2022.xlsx,2022.0,48.7503412602,2.2993268102,2367332.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13005,AUBAGNE,82.0,2031608.0,7830.0,ificom-2022.xlsx,2022.0,43.2934843764,5.56331273477,642060.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13005,AUBAGNE,82.0,2031608.0,7830.0,ificom-2022.xlsx,2022.0,43.2934843764,5.56331273477,642060.0
AUVERGNE-RHONE-ALPES,RHONE,69029,BRON,70.0,2030115.0,7342.0,ificom-2022.xlsx,2022.0,45.7344856902,4.91168159471,513940.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44114,ORVAULT,73.0,2029909.0,7528.0,ificom-2022.xlsx,2022.0,47.2739815478,-1.62323898524,549544.0
ILE-DE-FRANCE,VAL-D'OISE,95555,ST GRATIEN,60.0,2026099.0,7446.0,ificom-2022.xlsx,2022.0,48.9689724948,2.28518003438,446760.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92032,FONTENAY AUX ROSES,94.0,2025241.0,7227.0,ificom-2022.xlsx,2022.0,48.7897301312,2.28723493557,679338.0
NOUVELLE-AQUITAINE,GIRONDE,33162,EYSINES,57.0,2019978.0,7732.0,ificom-2022.xlsx,2022.0,44.8797152377,-0.647899474657,440724.0
NOUVELLE-AQUITAINE,VIENNE,86194,POITIERS,103.0,2018790.0,7477.0,ificom-2022.xlsx,2022.0,46.5839207726,0.359947653003,770131.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92009,BOIS-COLOMBES,173.0,2010515.0,6849.0,ificom-2022.xlsx,2022.0,48.9153368426,2.26738552597,1184877.0
BRETAGNE,MORBIHAN,56260,VANNES,231.0,1986573.0,7523.0,ificom-2022.xlsx,2022.0,47.6597493766,-2.75714329498,1737813.0
NOUVELLE-AQUITAINE,GIRONDE,33199,GUJAN-MESTRAS,68.0,1986092.0,7480.0,ificom-2022.xlsx,2022.0,44.5940361232,-1.08427455858,508640.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,81.0,1975904.0,6898.0,ificom-2022.xlsx,2022.0,43.5468692378,4.66215642574,558738.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,81.0,1975904.0,6898.0,ificom-2022.xlsx,2022.0,43.5468692378,4.66215642574,558738.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,81.0,1975904.0,6898.0,ificom-2022.xlsx,2022.0,43.5468692378,4.66215642574,558738.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,81.0,1975904.0,6898.0,ificom-2022.xlsx,2022.0,43.5468692378,4.66215642574,558738.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,81.0,1975904.0,6898.0,ificom-2022.xlsx,2022.0,43.5468692378,4.66215642574,558738.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,81.0,1975904.0,6898.0,ificom-2022.xlsx,2022.0,43.5468692378,4.66215642574,558738.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,81.0,1975904.0,6898.0,ificom-2022.xlsx,2022.0,43.5468692378,4.66215642574,558738.0
LES-HAUTS-DE-FRANCE,NORD,59009,VILLENEUVE D'ASCQ,136.0,1969385.0,6135.0,ificom-2022.xlsx,2022.0,50.6324372393,3.1535257221,834360.0
LES-HAUTS-DE-FRANCE,NORD,59009,VILLENEUVE D'ASCQ,136.0,1969385.0,6135.0,ificom-2022.xlsx,2022.0,50.6324372393,3.1535257221,834360.0
LES-HAUTS-DE-FRANCE,NORD,59009,VILLENEUVE D'ASCQ,136.0,1969385.0,6135.0,ificom-2022.xlsx,2022.0,50.6324372393,3.1535257221,834360.0
ILE-DE-FRANCE,SEINE-SAINT-DENIS,93048,MONTREUIL SOUS BOIS,134.0,1966861.0,7117.0,ificom-2022.xlsx,2022.0,48.8633175054,2.44816211857,953678.0
ILE-DE-FRANCE,HAUTS-DE-SEINE,92022,CHAVILLE,143.0,1965197.0,6836.0,ificom-2022.xlsx,2022.0,48.8076083562,2.19234061062,977548.0
PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84031,CARPENTRAS,59.0,1954067.0,6840.0,ificom-2022.xlsx,2022.0,44.0593802565,5.06134844776,403560.0
ILE-DE-FRANCE,VAL-DE-MARNE,94038,L'HAY LES ROSES,64.0,1952700.0,7438.0,ificom-2022.xlsx,2022.0,48.7763207843,2.33772915609,476032.0
LES-HAUTS-DE-FRANCE,PAS-DE-CALAIS,62041,ARRAS,52.0,1940972.0,6975.0,ificom-2022.xlsx,2022.0,50.2898964997,2.76587316711,362700.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83126,LA SEYNE SUR MER,64.0,1887283.0,6705.0,ificom-2022.xlsx,2022.0,43.0880294967,5.87089841754,429120.0
PROVENCE-ALPES-COTE D'AZUR,VAR,83126,LA SEYNE SUR MER,64.0,1887283.0,6705.0,ificom-2022.xlsx,2022.0,43.0880294967,5.87089841754,429120.0
